id,isbn13,isbn10,full_title,match_source,match_confidence
54e51156-e7e3-4ae4-bf32-971e3700a384,,,,openlibrary,0.0
72260d6b-781b-4863-97d6-f3721def0652,,,,openlibrary,0.0
e2007e80-157c-47eb-9bb5-29cb5f3bf79c,,,,openlibrary,0.0
6af5f52f-357a-4ba1-806a-864fc4f6f593,,,,openlibrary,0.0
a505f92a-5187-406b-8bf0-d815fad67f5b,,,,openlibrary,0.0
7529536f-753b-4402-992a-ecffe82f6230,,,,openlibrary,0.0
91f8dd1d-f659-4f11-b964-22ef4d157c52,,,,openlibrary,0.0
19a884ea-06d0-4c9c-97b1-88f0c4a62425,,,,openlibrary,0.0
a36378ec-752e-4d59-b889-81875efb923b,,,,openlibrary,0.0
08b40fd6-d4ef-4b29-b7ee-4d1fe433df1c,,,,openlibrary,0.0
2cf3c95d-4fcf-4116-9c75-5ac99534939c,,,,openlibrary,0.0
271b9419-8ab3-4d11-bcea-aa5b79c9f60c,,,,openlibrary,0.0
4ac3fa3b-cc9a-44ee-9d8f-6a37e8b98dcf,,,,openlibrary,0.0
cefc2c57-f310-4712-aafd-b2c99aa96930,,,,openlibrary,0.0
35834ed1-6075-464f-ab23-7258f95a4ee5,,,,openlibrary,0.0
ceb4532b-bd53-45cc-a212-b41748794578,,,,openlibrary,0.0
28b2d493-8c38-4760-bffc-c74d4a7aced4,,,,openlibrary,0.0
e09f86ee-87c1-419e-b020-036bae3fcba8,,,,openlibrary,0.0
5e9158f9-d85b-4911-95c3-3ecdf918304e,,,,openlibrary,0.0
dac2138e-91e6-4426-aeb8-ca5139f4d57a,,,,openlibrary,0.0
a964c2c4-b4ba-48ff-8830-4bf3393abd48,,,,openlibrary,0.0
88edac53-0562-40a9-9a9d-31363282e600,,,,openlibrary,0.0
0530cfcd-bf26-4c28-b13f-6953bb2f54dc,,,,openlibrary,0.0
d7dde952-98ba-467f-9ee5-f3f0f4fe6ed2,,,,openlibrary,0.0
58362a85-8c33-42f9-b7c1-13a302ecdd25,,,,openlibrary,0.0
21865078-83bd-4a3c-8c67-7ecf64d7cbf9,,,,openlibrary,0.0
8c92aa04-4978-47da-9aca-b2a30e9923d8,,,,openlibrary,0.0
8a7c95de-2281-4547-9ae1-4dd2b7b5944d,,,,openlibrary,0.0
b7826824-995c-474c-a55b-32559563a71b,,,,openlibrary,0.0
6da42f1b-6aba-4404-b47c-68fb9b9df560,,,,openlibrary,0.0
4afb56c4-706f-4919-bd0f-caa4ee7be66b,,,,openlibrary,0.0
ce4e23c5-cb15-4b6b-9955-8ccc088986bb,,,,openlibrary,0.0
b599e9f8-f643-4432-849c-053c83765b38,,,,openlibrary,0.0
a96e6645-f2fd-453b-938a-2baa235b9092,,,,openlibrary,0.0
ef8cb724-2285-40e8-a0cd-7ed659020ea9,,,,openlibrary,0.0
99165e1a-0e20-498d-9af4-7c4d403e5254,,,,openlibrary,0.0
72e88333-af09-4e67-84d6-414ffc7f1237,,,,openlibrary,0.0
152867ed-2a29-4acd-83e3-875bccdaaa16,,,,openlibrary,0.0
13ac437d-7f84-45c9-a16e-188586ba9ee6,,,,openlibrary,0.0
84174b42-0cfd-4829-a0e2-c48ecf1dd07a,,,,openlibrary,0.0
63cb25da-854d-4416-9dac-c5b57d5c8e42,,,,openlibrary,0.0
cc9898bb-807e-4af5-b6de-35a82d584d40,,,,openlibrary,0.0
9748e49f-ff00-410e-b317-a526e06b82d0,,,,openlibrary,0.0
f00320e4-c7f9-4cce-8906-3d5863a452ae,,,,openlibrary,0.0
4ceca265-1aff-4259-8b96-2670df21f355,,,,openlibrary,0.0
5b467b20-6e5e-4a52-82d9-0ad3c0a6d5a8,,,,openlibrary,0.0
